date,time,home_team,away_team,home_score,away_score,home_pens,away_pens,tournament,season,phase,group,matchday,venue,neutral,source
2010-01-29,19:00,Godoy Cruz,Gimnasia y Esgrima (LP),1,0,,,Primera Division - Clausura,2010,zonas,,Fecha 1,Malvinas Argentina,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2010_(Argentina)
2010-01-29,21:10,Estudiantes (LP),Arsenal,3,0,,,Primera Division - Clausura,2010,zonas,,Fecha 1,Centenario,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2010_(Argentina)
2010-01-30,17:00,Tigre,Chacarita Juniors,0,2,,,Primera Division - Clausura,2010,zonas,,Fecha 1,Monumental de Victoria,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2010_(Argentina)
2010-01-30,17:00,Vélez Sarsfield,Colón,1,1,,,Primera Division - Clausura,2010,zonas,,Fecha 1,José Amalfitani,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2010_(Argentina)
2010-01-30,19:10,Racing Club,Rosario Central,3,0,,,Primera Division - Clausura,2010,zonas,,Fecha 1,El Cilindro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2010_(Argentina)
2010-01-30,21:15,Atlético Tucumán,San Lorenzo,0,1,,,Primera Division - Clausura,2010,zonas,,Fecha 1,Monumental José Fierro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2010_(Argentina)
2010-01-31,17:00,River Plate,Banfield,0,1,,,Primera Division - Clausura,2010,zonas,,Fecha 1,Monumental,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2010_(Argentina)
2010-01-31,19:10,Lanús,Huracán,3,2,,,Primera Division - Clausura,2010,zonas,,Fecha 1,Ciudad de Lanús,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2010_(Argentina)
2010-01-31,19:10,Newell's Old Boys,Independiente,0,0,,,Primera Division - Clausura,2010,zonas,,Fecha 1,Marcelo Bielsa,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2010_(Argentina)
2010-01-31,21:15,Argentinos Juniors,Boca Juniors,2,2,,,Primera Division - Clausura,2010,zonas,,Fecha 1,Diego Armando Maradona,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2010_(Argentina)
